,Start,End,DeltaBz,Duration
327,2017-08-24 05:04:50.750,2017-08-24 05:04:51.750,-4.958322,1.0
328,2017-08-24 06:00:52.750,2017-08-24 06:00:55.750,-3.491878,3.0
329,2017-08-24 06:21:05.250,2017-08-24 06:21:16.750,-3.4015548,11.5
330,2017-08-24 06:23:37.750,2017-08-24 06:24:06.250,2.5378847,28.5
331,2017-08-24 06:23:43.250,2017-08-24 06:24:08.250,1.9748087,25.0
332,2017-08-24 06:34:07.750,2017-08-24 06:34:09.250,2.2456894,1.5
333,2017-08-24 07:54:33.250,2017-08-24 07:54:34.750,1.3416772,1.5
334,2017-08-24 07:54:56.750,2017-08-24 07:54:58.750,-1.9361973,2.0
335,2017-08-24 08:02:04.750,2017-08-24 08:02:17.250,1.7335279,12.5
336,2017-08-24 08:30:39.750,2017-08-24 08:30:42.750,6.2163076,3.0
337,2017-08-24 08:30:54.250,2017-08-24 08:30:58.250,-5.7234344,4.0
338,2017-08-24 08:36:26.250,2017-08-24 08:36:29.250,6.549668,3.0
339,2017-08-24 10:30:56.750,2017-08-24 10:31:24.750,11.757788,28.0
340,2017-08-24 10:53:55.250,2017-08-24 10:54:04.750,-2.4152524,9.5
341,2017-08-24 12:02:51.750,2017-08-24 12:02:55.750,-9.848475,4.0
342,2017-08-27 03:01:22.750,2017-08-27 03:01:27.750,-1.5437183,5.0
343,2017-08-27 10:29:19.750,2017-08-27 10:29:24.250,17.704117,4.5
344,2017-08-27 10:32:39.750,2017-08-27 10:32:45.250,-23.730368,5.5
345,2017-08-27 10:33:09.750,2017-08-27 10:33:31.250,11.036816,21.5
346,2017-08-27 10:34:12.250,2017-08-27 10:34:18.250,3.0525393,6.0
347,2017-08-29 18:39:07.750,2017-08-29 18:39:13.250,-5.083945,5.5
348,2017-09-07 05:34:40.750,2017-09-07 05:35:07.250,13.178533,26.5
349,2017-09-07 08:49:02.750,2017-09-07 08:49:05.250,2.790827,2.5
350,2017-09-07 08:49:12.250,2017-09-07 08:49:13.750,2.8765314,1.5
351,2017-09-07 09:00:43.750,2017-09-07 09:00:46.750,-1.7109425,3.0
352,2017-09-07 09:07:31.750,2017-09-07 09:07:49.250,6.9834023,17.5
353,2017-09-07 09:15:01.250,2017-09-07 09:15:10.750,5.84071,9.5
354,2017-09-07 09:19:25.750,2017-09-07 09:19:38.250,9.018467,12.5
355,2017-09-07 09:24:26.750,2017-09-07 09:24:43.250,15.099127,16.5
356,2017-09-07 09:27:24.250,2017-09-07 09:27:25.750,-7.016764,1.5
357,2017-09-07 10:44:41.250,2017-09-07 10:44:45.250,-11.054819,4.0
358,2017-09-07 11:02:36.750,2017-09-07 11:02:43.750,-6.962421,7.0
359,2017-09-15 23:22:51.750,2017-09-15 23:22:54.250,23.228977,2.5
360,2017-09-18 15:23:14.250,2017-09-18 15:23:19.250,-6.6129837,5.0
361,2018-05-22 15:42:49.750,2018-05-22 15:42:50.750,-7.9647584,1.0
362,2018-05-22 15:43:00.250,2018-05-22 15:43:02.750,-7.618174,2.5
363,2018-05-22 15:49:45.750,2018-05-22 15:49:55.750,4.666123,10.0
364,2018-05-22 15:50:20.750,2018-05-22 15:50:26.250,4.864028,5.5
365,2018-05-30 23:07:13.750,2018-05-30 23:07:34.250,-6.5595813,20.5
366,2018-06-02 18:28:34.750,2018-06-02 18:28:37.750,-2.2483892,3.0
367,2018-06-02 18:40:16.750,2018-06-02 18:40:32.250,8.188627,15.5
368,2018-06-02 18:44:17.250,2018-06-02 18:44:24.750,-5.265571,7.5
369,2018-06-05 10:03:26.250,2018-06-05 10:03:30.250,-8.6616535,4.0
370,2018-06-05 10:09:29.250,2018-06-05 10:09:33.250,-8.592439,4.0
371,2018-06-18 01:30:51.250,2018-06-18 01:30:53.250,-6.8405094,2.0
372,2018-06-19 18:53:38.250,2018-06-19 18:53:46.250,-6.205953,8.0
373,2018-06-22 14:06:11.250,2018-06-22 14:06:30.750,6.046807,19.5
374,2018-06-22 14:13:07.750,2018-06-22 14:13:33.250,5.193858,25.5
375,2018-06-22 14:16:53.750,2018-06-22 14:17:00.750,1.6404389,7.0
376,2018-06-22 16:47:21.250,2018-06-22 16:47:44.250,4.673105,23.0
377,2018-06-25 11:44:52.750,2018-06-25 11:45:03.750,7.7280393,11.0
378,2018-06-25 18:22:20.750,2018-06-25 18:22:29.750,-12.348962,9.0
379,2018-06-26 18:00:54.750,2018-06-26 18:01:17.750,8.054548,23.0
380,2018-06-26 18:01:17.750,2018-06-26 18:01:25.250,-4.9902334,7.5
381,2018-06-26 18:12:25.750,2018-06-26 18:12:31.250,4.221031,5.5
382,2018-06-28 18:19:56.250,2018-06-28 18:20:07.750,7.6162577,11.5
383,2018-06-30 21:13:06.250,2018-06-30 21:13:10.750,5.2851777,4.5
384,2018-06-30 21:18:26.750,2018-06-30 21:18:44.750,11.910081,18.0
385,2018-06-30 21:19:56.250,2018-06-30 21:20:00.750,-11.288414,4.5
386,2018-07-01 21:41:37.750,2018-07-01 21:41:47.750,5.2018642,10.0
387,2018-07-02 00:43:17.250,2018-07-02 00:43:45.750,-1.8416562,28.5
388,2018-07-03 16:20:16.250,2018-07-03 16:20:20.750,13.282595,4.5
389,2018-07-06 11:40:14.250,2018-07-06 11:40:21.250,-10.628838,7.0
390,2018-07-15 21:12:11.250,2018-07-15 21:12:31.750,5.9533315,20.5
391,2018-07-16 17:50:07.250,2018-07-16 17:50:10.750,5.16931,3.5
392,2018-07-17 18:40:01.750,2018-07-17 18:40:05.250,7.638137,3.5
393,2018-07-17 18:40:32.250,2018-07-17 18:40:40.750,5.5196447,8.5
394,2018-07-17 22:10:31.250,2018-07-17 22:10:37.250,-4.0012884,6.0
395,2018-07-19 16:53:07.250,2018-07-19 16:53:16.750,9.814051,9.5
396,2018-07-20 21:04:28.250,2018-07-20 21:04:32.250,1.8220965,4.0
397,2018-07-20 21:09:22.250,2018-07-20 21:09:25.250,1.9063362,3.0
398,2018-07-20 21:21:34.250,2018-07-20 21:21:38.750,-7.0205026,4.5
399,2018-07-21 23:43:30.250,2018-07-21 23:43:38.250,6.8855944,8.0
400,2018-07-21 23:43:50.750,2018-07-21 23:43:53.250,1.613025,2.5
401,2018-07-21 23:45:50.250,2018-07-21 23:46:01.750,4.5330057,11.5
402,2018-07-21 23:52:20.250,2018-07-21 23:52:34.250,3.9074798,14.0
403,2018-07-23 10:00:49.250,2018-07-23 10:00:55.250,-1.5805577,6.0
404,2018-07-23 10:01:27.250,2018-07-23 10:01:32.250,7.3503575,5.0
405,2018-07-23 10:01:53.250,2018-07-23 10:01:58.250,1.4544022,5.0
406,2018-07-24 07:34:40.250,2018-07-24 07:34:43.250,-3.8507643,3.0
407,2018-07-24 07:44:18.250,2018-07-24 07:44:21.750,-1.423328,3.5
408,2018-07-24 17:04:37.750,2018-07-24 17:04:44.750,-9.573406,7.0
409,2018-07-26 12:37:16.750,2018-07-26 12:37:19.750,2.0720546,3.0
410,2018-07-26 13:01:40.750,2018-07-26 13:01:44.750,4.1456056,4.0
411,2018-07-26 13:16:55.750,2018-07-26 13:16:58.250,-1.4800642,2.5
412,2018-08-01 12:58:17.750,2018-08-01 12:58:21.250,-7.523019,3.5
413,2018-08-01 18:36:40.250,2018-08-01 18:36:47.750,-3.8560424,7.5
414,2018-08-03 14:58:10.250,2018-08-03 14:58:15.750,-3.0311532,5.5
415,2018-08-05 11:32:14.250,2018-08-05 11:32:23.250,10.136066,9.0
416,2018-08-05 11:35:36.750,2018-08-05 11:35:39.750,-16.418535,3.0
417,2018-08-05 11:35:39.750,2018-08-05 11:35:47.250,19.4343,7.5
418,2018-08-05 13:13:35.750,2018-08-05 13:13:38.250,-0.5768605,2.5
419,2018-08-05 21:32:12.750,2018-08-05 21:32:17.750,14.278252,5.0
420,2018-08-10 15:08:43.750,2018-08-10 15:08:57.750,7.068229,14.0
421,2018-08-10 18:20:32.250,2018-08-10 18:20:34.250,1.4954967,2.0
422,2018-08-10 19:51:49.750,2018-08-10 19:51:54.250,-6.3835735,4.5
423,2018-08-10 22:05:05.250,2018-08-10 22:05:11.750,6.429783,6.5
424,2018-08-10 22:07:35.250,2018-08-10 22:08:02.250,9.103264,27.0
425,2018-08-10 22:23:09.250,2018-08-10 22:23:33.750,3.0060763,24.5
426,2018-08-10 22:40:09.750,2018-08-10 22:40:13.750,1.7065632,4.0
427,2018-08-12 10:42:21.250,2018-08-12 10:42:43.750,4.915904,22.5
428,2018-08-12 10:42:50.250,2018-08-12 10:43:16.250,-1.8228283,26.0
429,2018-08-12 13:21:57.250,2018-08-12 13:22:03.750,11.067422,6.5
430,2018-08-13 08:55:13.750,2018-08-13 08:55:28.250,-1.5952832,14.5
431,2018-08-13 11:26:10.750,2018-08-13 11:26:29.250,7.0420146,18.5
432,2018-08-13 11:43:07.750,2018-08-13 11:43:34.750,2.9326234,27.0
433,2018-08-15 06:41:28.250,2018-08-15 06:41:35.250,-9.468134,7.0
434,2018-08-15 11:59:56.250,2018-08-15 12:00:03.750,34.908516,7.5
435,2018-08-15 12:00:09.750,2018-08-15 12:00:12.750,18.215885,3.0
436,2018-08-15 12:04:23.250,2018-08-15 12:04:25.250,6.099066,2.0
437,2018-08-15 12:13:57.750,2018-08-15 12:14:10.750,-2.4199777,13.0
438,2018-08-15 14:54:41.250,2018-08-15 14:54:48.750,9.345988,7.5
439,2018-08-15 14:54:48.750,2018-08-15 14:55:00.750,-6.556205,12.0
440,2018-08-15 15:41:38.250,2018-08-15 15:41:40.250,-4.8005037,2.0
441,2018-08-15 15:42:37.250,2018-08-15 15:42:51.250,-5.258562,14.0
442,2018-08-15 21:06:35.250,2018-08-15 21:06:44.750,-2.2446396,9.5
443,2018-08-18 07:40:28.250,2018-08-18 07:40:31.750,9.742408,3.5
444,2018-08-18 07:44:57.250,2018-08-18 07:45:07.250,-10.749632,10.0
445,2018-08-18 09:39:00.750,2018-08-18 09:39:25.250,10.922363,24.5
446,2018-08-18 10:08:54.250,2018-08-18 10:09:00.250,8.580968,6.0
447,2018-08-18 14:47:14.250,2018-08-18 14:47:33.750,6.2180896,19.5
448,2018-08-18 15:19:15.250,2018-08-18 15:19:33.250,-6.7181435,18.0
449,2018-08-18 15:24:07.750,2018-08-18 15:24:13.250,-8.675708,5.5
450,2018-08-18 16:10:42.250,2018-08-18 16:10:45.250,-3.0715585,3.0
451,2018-08-19 05:20:03.250,2018-08-19 05:20:07.250,-2.8553965,4.0
452,2018-08-19 05:29:08.750,2018-08-19 05:29:31.750,-7.822077,23.0
453,2018-08-19 05:52:18.250,2018-08-19 05:52:26.250,7.9151106,8.0
454,2018-08-19 07:20:54.250,2018-08-19 07:21:02.750,-1.8983272,8.5
455,2018-08-19 14:43:00.250,2018-08-19 14:43:01.750,2.2624006,1.5
456,2018-08-19 14:44:15.250,2018-08-19 14:44:19.250,-2.330592,4.0
457,2018-08-19 14:56:17.250,2018-08-19 14:56:18.750,2.1151261,1.5
458,2018-08-19 15:29:46.250,2018-08-19 15:29:51.250,3.8392658,5.0
459,2018-08-19 15:59:29.750,2018-08-19 15:59:43.750,7.4494967,14.0
460,2018-08-19 16:06:32.250,2018-08-19 16:06:53.250,12.6089525,21.0
461,2018-08-19 16:06:54.250,2018-08-19 16:07:03.750,-13.313707,9.5
462,2018-08-19 16:08:48.250,2018-08-19 16:09:08.250,9.223736,20.0
463,2018-08-19 16:09:25.250,2018-08-19 16:09:37.250,4.7419753,12.0
464,2018-08-19 16:13:41.750,2018-08-19 16:14:01.750,-5.743251,20.0
465,2018-08-19 16:26:19.250,2018-08-19 16:26:22.250,-15.659408,3.0
466,2018-08-19 16:37:01.750,2018-08-19 16:37:12.250,7.465956,10.5
467,2018-08-19 17:34:15.750,2018-08-19 17:34:19.750,-4.6029696,4.0
468,2018-08-19 17:34:42.750,2018-08-19 17:34:48.250,11.172033,5.5
469,2018-08-19 17:40:28.750,2018-08-19 17:40:35.750,12.173997,7.0
470,2018-08-19 17:54:50.750,2018-08-19 17:55:09.750,21.096064,19.0
471,2018-08-19 18:01:09.750,2018-08-19 18:01:16.750,4.446913,7.0
472,2018-08-20 15:51:08.750,2018-08-20 15:51:32.250,5.0692067,23.5
473,2018-08-20 15:52:48.250,2018-08-20 15:53:00.250,3.0948803,12.0
474,2018-08-20 15:55:24.250,2018-08-20 15:55:29.250,-7.794518,5.0
475,2018-08-20 15:57:46.250,2018-08-20 15:57:48.750,4.2057652,2.5
476,2018-08-20 18:30:09.750,2018-08-20 18:30:27.750,4.122657,18.0
477,2018-08-20 18:46:52.750,2018-08-20 18:46:59.250,-6.9507065,6.5
478,2018-08-21 11:00:13.750,2018-08-21 11:00:18.250,-3.4741044,4.5
479,2018-08-21 11:00:56.750,2018-08-21 11:01:02.250,4.2712135,5.5
480,2018-08-21 12:54:41.750,2018-08-21 12:54:53.750,1.6793404,12.0
481,2018-08-21 13:10:31.750,2018-08-21 13:10:37.250,-3.5378304,5.5
482,2018-08-21 18:33:22.750,2018-08-21 18:33:37.250,-2.2332335,14.5
483,2018-08-22 08:53:02.250,2018-08-22 08:53:17.250,-2.802285,15.0
484,2018-08-22 15:32:47.750,2018-08-22 15:32:51.250,4.7715073,3.5
485,2018-08-22 16:01:44.750,2018-08-22 16:02:10.750,10.124859,26.0
486,2018-08-22 16:02:34.250,2018-08-22 16:02:42.750,6.0607224,8.5
487,2018-08-24 09:39:35.750,2018-08-24 09:39:39.750,1.8223207,4.0
488,2018-08-24 10:49:35.250,2018-08-24 10:49:40.750,2.069491,5.5
489,2018-08-27 05:43:45.250,2018-08-27 05:43:55.250,8.783668,10.0
490,2018-08-27 06:59:17.250,2018-08-27 06:59:20.250,-0.93695664,3.0
491,2018-08-27 08:34:32.250,2018-08-27 08:34:35.250,-7.874281,3.0
492,2018-08-27 08:40:03.250,2018-08-27 08:40:06.750,-3.1014104,3.5
493,2018-08-27 09:00:48.750,2018-08-27 09:00:52.250,-12.351114,3.5
494,2018-08-27 09:16:29.250,2018-08-27 09:16:36.250,9.712358,7.0
495,2018-08-27 09:18:14.250,2018-08-27 09:18:16.750,13.904381,2.5
496,2018-08-27 09:18:16.750,2018-08-27 09:18:21.750,-17.806995,5.0
497,2018-08-27 09:21:07.750,2018-08-27 09:21:11.750,-16.885366,4.0
498,2018-08-27 09:29:22.750,2018-08-27 09:29:26.250,-6.533821,3.5
499,2018-08-27 09:39:41.750,2018-08-27 09:39:44.250,-2.8028126,2.5
500,2018-08-27 09:42:13.250,2018-08-27 09:42:17.250,0.94085467,4.0
501,2018-08-27 09:44:29.750,2018-08-27 09:44:35.250,-6.191881,5.5
502,2018-08-27 09:45:01.750,2018-08-27 09:45:04.250,-1.4775786,2.5
503,2018-08-27 09:59:01.250,2018-08-27 09:59:21.250,3.9707289,20.0
504,2018-08-27 09:59:55.250,2018-08-27 10:00:20.750,-3.2648945,25.5
505,2018-08-27 10:07:52.750,2018-08-27 10:07:56.750,-3.3186293,4.0
506,2018-08-27 11:35:01.250,2018-08-27 11:35:05.250,-3.8820794,4.0
507,2018-08-27 11:41:06.750,2018-08-27 11:41:08.750,10.623851,2.0
508,2018-08-27 11:41:22.250,2018-08-27 11:41:31.750,-2.5139832,9.5
509,2018-08-27 11:41:57.750,2018-08-27 11:42:06.750,9.773385,9.0
510,2018-08-27 12:18:02.750,2018-08-27 12:18:24.750,6.527248,22.0
511,2018-08-27 12:23:54.750,2018-08-27 12:23:56.750,2.722813,2.0
512,2018-08-27 12:35:55.750,2018-08-27 12:35:58.750,1.7463069,3.0
513,2018-08-27 12:38:45.250,2018-08-27 12:38:51.250,8.286393,6.0
514,2018-08-27 13:08:06.250,2018-08-27 13:08:08.250,-3.8944273,2.0
515,2018-08-27 13:11:14.750,2018-08-27 13:11:17.750,-0.84574413,3.0
516,2018-08-27 13:19:29.750,2018-08-27 13:19:31.750,-5.3122125,2.0
517,2018-08-27 13:19:48.250,2018-08-27 13:19:52.250,1.9224298,4.0
518,2018-08-27 13:24:52.750,2018-08-27 13:24:56.250,-7.1643476,3.5
519,2018-08-27 13:35:41.250,2018-08-27 13:35:44.750,9.438591,3.5
520,2018-08-27 13:42:00.250,2018-08-27 13:42:04.750,13.58852,4.5
521,2018-08-27 14:07:05.750,2018-08-27 14:07:11.250,-8.744,5.5
522,2018-08-27 15:43:06.750,2018-08-27 15:43:10.750,-2.2848063,4.0
523,2018-08-27 16:37:49.250,2018-08-27 16:38:05.250,12.283489,16.0
524,2018-08-27 16:38:39.750,2018-08-27 16:38:43.250,5.8382215,3.5
525,2018-08-27 17:25:07.250,2018-08-27 17:25:14.250,-4.4771023,7.0
526,2018-08-27 17:28:36.250,2018-08-27 17:28:39.750,3.3350666,3.5
527,2018-08-27 17:31:04.250,2018-08-27 17:31:19.750,-5.5368643,15.5
528,2018-08-27 17:38:49.750,2018-08-27 17:38:59.250,-3.0431871,9.5
529,2018-08-27 17:44:27.250,2018-08-27 17:44:29.250,1.0047159,2.0
530,2018-08-30 10:28:39.750,2018-08-30 10:28:46.250,3.2287807,6.5
531,2018-08-30 10:28:46.250,2018-08-30 10:28:52.250,-4.59221,6.0
532,2018-08-30 21:13:25.750,2018-08-30 21:13:33.250,-3.5599918,7.5
533,2018-09-02 08:09:55.750,2018-09-02 08:10:07.250,-6.3732805,11.5
534,2018-09-02 15:39:16.750,2018-09-02 15:39:19.750,3.4618554,3.0
535,2018-09-02 15:41:47.250,2018-09-02 15:41:51.750,-5.0254855,4.5
536,2018-09-02 15:46:41.250,2018-09-02 15:46:44.750,-0.61614966,3.5
537,2018-09-02 16:12:36.250,2018-09-02 16:12:43.750,3.2950315,7.5
538,2018-09-02 16:57:31.750,2018-09-02 16:57:46.250,11.115641,14.5
539,2018-09-02 16:58:34.250,2018-09-02 16:58:54.250,5.0679665,20.0
540,2018-09-02 16:59:18.750,2018-09-02 16:59:21.750,4.3618336,3.0
541,2018-09-02 17:02:14.750,2018-09-02 17:02:25.750,7.5383024,11.0
542,2018-09-05 10:06:29.250,2018-09-05 10:06:51.750,4.204829,22.5
543,2018-09-05 10:46:12.750,2018-09-05 10:46:17.750,-6.44497,5.0
544,2018-09-05 10:48:04.250,2018-09-05 10:48:09.250,-3.0783865,5.0
545,2018-09-05 10:48:26.750,2018-09-05 10:48:31.250,-3.9237561,4.5
546,2018-09-05 10:50:42.750,2018-09-05 10:50:50.250,8.339283,7.5
547,2018-09-05 10:52:20.750,2018-09-05 10:52:26.250,4.8675404,5.5
548,2018-09-05 14:43:17.750,2018-09-05 14:43:19.750,-3.9214275,2.0
549,2018-09-05 14:50:17.250,2018-09-05 14:50:21.750,-6.364233,4.5
550,2018-09-05 14:52:25.250,2018-09-05 14:52:28.750,-14.21364,3.5
551,2018-09-05 14:52:28.750,2018-09-05 14:52:37.750,14.183734,9.0
552,2018-09-08 09:21:50.250,2018-09-08 09:22:05.250,-2.4795566,15.0
553,2018-09-08 13:41:25.750,2018-09-08 13:41:35.250,-8.798678,9.5
554,2018-09-10 21:51:54.750,2018-09-10 21:52:01.250,3.9857693,6.5
555,2018-09-11 00:06:22.750,2018-09-11 00:06:25.750,-6.4592323,3.0
556,2018-09-11 00:07:36.750,2018-09-11 00:07:40.750,2.5767412,4.0
557,2018-09-11 00:19:31.750,2018-09-11 00:19:34.250,4.489605,2.5
558,2018-09-11 06:53:50.750,2018-09-11 06:53:58.250,2.3851666,7.5
559,2018-09-11 06:54:23.750,2018-09-11 06:54:30.750,2.6761618,7.0
560,2018-09-11 07:05:04.250,2018-09-11 07:05:05.750,6.4221225,1.5
561,2018-09-11 07:36:34.250,2018-09-11 07:36:42.250,6.33133,8.0
562,2018-09-11 07:37:43.250,2018-09-11 07:37:45.750,9.578841,2.5
563,2018-09-11 07:42:18.250,2018-09-11 07:42:21.250,-5.065924,3.0
564,2018-09-11 07:42:31.750,2018-09-11 07:42:39.750,12.941441,8.0
565,2018-09-11 08:00:57.250,2018-09-11 08:01:05.250,21.759996,8.0
566,2018-09-11 08:09:37.750,2018-09-11 08:09:47.750,11.636456,10.0
567,2018-09-16 19:11:24.750,2018-09-16 19:11:28.750,-3.4567583,4.0
568,2018-09-16 22:59:48.750,2018-09-16 22:59:53.750,-0.9684342,5.0
569,2018-09-16 23:27:41.250,2018-09-16 23:27:53.250,-5.4724646,12.0
570,2018-09-16 23:28:35.250,2018-09-16 23:28:50.250,4.5117254,15.0
571,2018-09-16 23:39:57.750,2018-09-16 23:40:14.750,2.6205945,17.0
572,2018-09-19 11:33:01.750,2018-09-19 11:33:07.250,-2.5912733,5.5
573,2018-09-19 12:04:09.750,2018-09-19 12:04:16.250,2.2508411,6.5
574,2018-09-28 00:31:50.750,2018-09-28 00:31:53.250,-2.3157969,2.5
575,2018-09-28 01:46:21.250,2018-09-28 01:46:27.750,-5.014367,6.5
576,2019-06-04 21:08:28.250,2019-06-04 21:08:41.250,19.554642,13.0
577,2019-06-18 17:49:07.750,2019-06-18 17:49:15.750,5.671957,8.0
578,2019-06-26 11:35:56.250,2019-06-26 11:36:11.250,-3.4736738,15.0
579,2019-06-30 06:26:20.750,2019-06-30 06:26:40.250,-2.695532,19.5
580,2019-07-08 02:49:15.750,2019-07-08 02:49:18.250,7.73501,2.5
581,2019-07-08 17:25:23.750,2019-07-08 17:25:37.750,5.205849,14.0
582,2019-07-11 06:13:36.750,2019-07-11 06:13:44.250,-1.8329601,7.5
583,2019-07-15 00:02:29.250,2019-07-15 00:02:47.250,3.4996035,18.0
584,2019-07-16 16:00:52.250,2019-07-16 16:01:06.750,5.744558,14.5
585,2019-07-16 16:02:14.250,2019-07-16 16:02:18.250,-1.8424568,4.0
586,2019-07-17 23:50:29.750,2019-07-17 23:50:38.750,1.4547532,9.0
587,2019-07-21 16:19:12.250,2019-07-21 16:19:22.250,-2.9148366,10.0
588,2019-07-22 17:10:00.250,2019-07-22 17:10:15.750,11.5501,15.5
589,2019-07-22 17:13:41.750,2019-07-22 17:13:57.250,-4.8174434,15.5
590,2019-07-22 17:41:15.250,2019-07-22 17:41:31.250,-4.7105436,16.0
591,2019-07-25 21:44:30.250,2019-07-25 21:44:32.750,-2.1202445,2.5
592,2019-07-26 10:37:29.750,2019-07-26 10:37:36.750,2.5992827,7.0
593,2019-07-26 13:49:39.250,2019-07-26 13:49:43.250,-10.362624,4.0
594,2019-07-27 18:59:39.750,2019-07-27 18:59:46.750,3.4360952,7.0
595,2019-07-27 19:01:14.250,2019-07-27 19:01:17.750,1.7207634,3.5
596,2019-07-29 03:40:01.750,2019-07-29 03:40:08.250,-7.084642,6.5
597,2019-07-29 03:56:28.250,2019-07-29 03:56:31.250,-1.0216876,3.0
598,2019-07-29 03:57:54.750,2019-07-29 03:57:55.750,-0.96215886,1.0
599,2019-07-29 15:54:19.250,2019-07-29 15:54:48.750,7.3057384,29.5
600,2019-08-01 01:32:44.750,2019-08-01 01:33:01.750,2.4935083,17.0
601,2019-08-01 12:43:29.250,2019-08-01 12:43:33.750,-3.485116,4.5
602,2019-08-01 22:29:18.750,2019-08-01 22:29:22.250,5.103693,3.5
603,2019-08-03 19:09:56.250,2019-08-03 19:10:01.750,2.7423773,5.5
604,2019-08-03 19:18:34.250,2019-08-03 19:18:38.250,4.2411256,4.0
605,2019-08-05 15:38:41.250,2019-08-05 15:38:45.250,-8.473725,4.0
606,2019-08-05 15:51:17.750,2019-08-05 15:51:21.250,3.1910152,3.5
607,2019-08-05 16:20:44.250,2019-08-05 16:20:50.750,11.924096,6.5
608,2019-08-05 16:23:39.750,2019-08-05 16:23:43.750,7.6775913,4.0
609,2019-08-07 13:31:07.250,2019-08-07 13:31:23.250,3.2051594,16.0
610,2019-08-07 14:16:20.250,2019-08-07 14:16:33.750,2.1156194,13.5
611,2019-08-07 18:34:50.250,2019-08-07 18:35:05.250,-4.3156824,15.0
612,2019-08-08 07:33:54.750,2019-08-08 07:34:00.750,-0.9296093,6.0
613,2019-08-08 13:08:29.750,2019-08-08 13:08:43.750,-2.8736138,14.0
614,2019-08-08 13:10:17.750,2019-08-08 13:10:29.250,3.3116632,11.5
615,2019-08-08 13:54:40.750,2019-08-08 13:54:52.250,3.1588778,11.5
616,2019-08-08 13:55:46.750,2019-08-08 13:55:54.250,-6.683508,7.5
617,2019-08-08 13:56:19.750,2019-08-08 13:56:44.250,17.392632,24.5
618,2019-08-08 14:03:33.750,2019-08-08 14:03:48.250,5.424745,14.5
619,2019-08-08 14:24:29.250,2019-08-08 14:24:40.750,-4.8448954,11.5
620,2019-08-08 17:23:59.250,2019-08-08 17:24:09.250,-1.916018,10.0
621,2019-08-08 22:00:42.750,2019-08-08 22:00:45.250,-3.496739,2.5
622,2019-08-11 11:21:50.250,2019-08-11 11:22:08.250,7.7785387,18.0
623,2019-08-11 18:35:52.250,2019-08-11 18:36:05.250,-6.9573526,13.0
624,2019-08-12 14:32:48.250,2019-08-12 14:32:51.250,-4.378518,3.0
625,2019-08-12 18:11:35.250,2019-08-12 18:11:41.250,-1.9343724,6.0
626,2019-08-12 20:39:04.250,2019-08-12 20:39:15.750,-5.336046,11.5
627,2019-08-14 06:24:10.750,2019-08-14 06:24:15.250,1.3132169,4.5
628,2019-08-14 06:35:35.750,2019-08-14 06:35:45.250,-0.8567529,9.5
629,2019-08-14 09:59:03.250,2019-08-14 09:59:25.750,5.952005,22.5
630,2019-08-14 15:38:46.750,2019-08-14 15:38:48.750,-2.2573,2.0
631,2019-08-14 15:40:05.750,2019-08-14 15:40:10.750,-4.2007008,5.0
632,2019-08-15 12:27:43.250,2019-08-15 12:28:03.750,3.7070835,20.5
633,2019-08-15 20:45:05.750,2019-08-15 20:45:10.250,7.215975,4.5
634,2019-08-15 20:45:15.250,2019-08-15 20:45:21.750,11.64332,6.5
635,2019-08-16 08:24:42.750,2019-08-16 08:24:47.750,-3.30696,5.0
636,2019-08-16 08:24:49.250,2019-08-16 08:24:56.750,-3.563955,7.5
637,2019-08-16 08:52:19.250,2019-08-16 08:52:23.750,-7.939823,4.5
638,2019-08-16 09:33:25.750,2019-08-16 09:33:32.250,4.5138063,6.5
639,2019-08-16 09:33:32.250,2019-08-16 09:33:35.250,-9.164442,3.0
640,2019-08-16 09:36:43.750,2019-08-16 09:36:46.750,6.8349648,3.0
641,2019-08-16 09:44:48.250,2019-08-16 09:44:50.250,6.625634,2.0
642,2019-08-17 09:07:39.750,2019-08-17 09:07:46.750,14.58769,7.0
643,2019-09-01 07:24:18.250,2019-09-01 07:24:23.750,-3.3990715,5.5
644,2019-09-01 07:24:57.750,2019-09-01 07:25:02.750,-1.7096121,5.0
645,2019-09-01 08:00:32.250,2019-09-01 08:00:35.750,-1.9507699,3.5
646,2019-09-01 08:09:35.250,2019-09-01 08:09:36.750,-7.336769,1.5
647,2019-09-01 08:11:12.750,2019-09-01 08:11:14.750,-16.47668,2.0
648,2019-09-01 08:12:29.250,2019-09-01 08:12:36.750,7.1922083,7.5
649,2019-09-01 14:57:30.250,2019-09-01 14:57:32.250,9.655551,2.0
650,2019-09-01 16:06:03.250,2019-09-01 16:06:08.750,5.942024,5.5
651,2019-09-01 17:40:45.250,2019-09-01 17:40:48.750,-5.3675995,3.5
652,2019-09-01 17:45:12.750,2019-09-01 17:45:15.250,1.7407063,2.5
653,2019-09-01 17:47:08.750,2019-09-01 17:47:12.750,-6.271257,4.0
654,2019-09-01 17:57:55.250,2019-09-01 17:57:57.250,-9.276875,2.0
655,2019-09-01 18:04:34.250,2019-09-01 18:04:40.250,-3.6000707,6.0
656,2019-09-01 23:24:02.250,2019-09-01 23:24:08.250,-12.363411,6.0
657,2019-09-01 23:25:00.750,2019-09-01 23:25:03.750,5.9767513,3.0
658,2019-09-02 01:45:46.250,2019-09-02 01:46:14.250,4.542677,28.0
